2	79.2
3	94.54545454545455
4	99.65131578947368
5	92.41379310344827
7	82.45871559633028
8	63.998020833333285
10	94.3719512195122
12	77.93981481481481
13	78.24657534246575
14	78.72
18	77.09382566585957
19	84.94635193133047
23	66.9090909090909
24	66.28571428571429
26	89.578125
30	91.61819727891157
33	67.84615384615384
34	65.82482394366197
35	77.81818181818181
36	76.97077244258847
38	86.4955
41	81.28
42	93.64864864864865
43	85.81481481481481
47	107.91666666666667
50	85.01086956521739
51	106.54736842105264
54	82.33163265306122
56	90.65368852459017
57	61.15384615384615
58	95.69927536231884
59	87.8625
62	82.0625
64	67.77272727272727
65	73.05946104276501
67	95.41304347826087
72	92.0340909090909
73	96.2748344370861
76	90.6029411764706
77	79.41831683168317
78	100.46875
79	78.42763157894737
83	77.91666666666667
84	75.84
85	74.04255319148936
88	72.95662100456622
90	62.90909090909091
91	84.10344827586212
92	99.3132911392405
94	82.5
95	80.059375
96	82.27994011976048
98	87.81818181818181
100	54.306994818652846
101	77.8169014084507
103	77.73972602739725
107	57.41883116883117
110	80.16666666666667
112	79.20595533498759
114	79.53858024691357
115	78.58928571428571
116	90.69134078212291
118	77.46428571428571
120	75.84
122	99.09738717339661
124	70.13937282229965
125	76.91821808510639
126	67.2303125
128	104.325
132	60.2875
134	64.0
135	84.8267716535433
136	79.02958579881657
137	48.401433691756274
139	78.78467741935427
141	68.35069444444444
142	67.2
143	83.78772455089845
144	77.47991071428571
145	76.2125
148	66.85714285714286
149	66.4928861788618
150	88.83333333333333
154	79.49130639097744
155	74.25426136363636
157	52.63157894736842
159	72.72222222222223
161	57.375
162	92.758125
163	71.95348837209302
164	92.37053571428571
167	56.0
168	60.0
170	68.99096385542168
171	67.87628865979381
173	92.06626506024097
174	76.45058139534883
175	85.62092391304348
176	80.7625
177	64.75
178	80.18181818181819
179	77.70766773162934
180	110.22727272727273
182	84.00483825729245
183	105.84884937238493
184	78.96
187	69.41071428571429
188	73.71
189	80.91176470588235
190	69.60163288288287
193	70.18318965517241
194	66.88524590163935
196	83.92400162999172
198	94.09829851752022
199	97.58653846153847
200	80.13157894736842
201	77.2532894736842
203	78.7329766536965
204	74.3076923076923
206	103.91304347826087
207	75.51063829787235
208	96.01587301587301
209	75.95
210	83.41346153846153
212	61.64748475609756
214	68.9795918367347
215	93.47151771336554
216	82.3
217	84.0
219	54.576687116564415
220	89.83333333333333
221	86.625
223	111.375
224	65.41176470588235
226	72.3675259965338
229	81.94444444444444
230	101.38815789473684
232	76.8
236	65.75704225352112
242	65.88235294117646
243	79.29166666666667
244	101.52212389380531
245	102.01829268292683
246	78.02197802197803
247	103.17008196721312
249	97.87012987012987
250	85.3125
251	63.206896551724135
253	66.71875
255	96.75
258	102.58223684210526
259	78.35752688172047
260	74.06777108433735
263	96.21045918367346
267	62.147806004618936
268	81.97222222222223
269	59.63636363636363
273	107.36301369863014
274	78.64327485380117
275	71.42447045707917
276	43.160216346153845
279	97.70833333333333
280	96.41739130434783
281	73.93023255813954
282	69.3913043478261
287	55.43478260869565
289	81.31832372718517
290	58.140845070422536
292	80.0130293159609
293	90.77586206896552
295	98.99093567251475
296	84.7750569476082
297	74.72093023255815
298	54.11764705882353
300	83.2282196969697
302	85.1197033898305
303	65.70072115384616
304	79.625
305	87.82738095238095
307	63.218475877192965
308	85.51136363636364
309	69.0
310	89.09033989266547
311	81.41447368421052
312	69.71428571428571
314	65.1
315	68.91613924050633
316	80.18181818181819
318	84.71879999999977
319	92.69575471698113
320	85.69047619047619
321	60.60606060606061
323	88.51672535211267
325	70.67857142857143
326	94.83157894736843
327	78.5
332	80.63207547169813
334	70.79495614035088
338	74.01041666666667
339	82.5
340	78.60091743119266
343	72.95689655172414
344	84.9
345	85.61785714285715
346	83.29213483146067
347	80.9702380952381
348	91.50307125307125
349	90.4326923076923
350	90.6579754601227
351	58.41539351851852
353	66.1292372881356
354	90.08695652173913
355	92.8125
358	90.74438202247191
359	50.68341708542714
360	92.44444444444444
364	84.11217948717949
365	94.38559322033899
366	89.91549295774648
368	78.90065104166666
369	50.223214285714285
370	68.71428571428571
371	62.45888157894737
372	94.25
377	91.44274809160305
378	90.1875
381	108.42672413793103
382	72.15517241379311
384	86.19827586206897
385	72.73170731707317
386	93.34495548961425
389	84.84375
390	82.42857142857143
391	83.7
392	87.87745098039215
397	72.99107142857143
398	85.78125
399	86.4
401	84.50704225352112
403	96.36702127659575
404	68.75
405	55.111111111111114
406	71.02941176470588
407	92.308125
409	87.62658227848101
410	69.58255208333334
411	93.51724137931035
412	37.895833333333336
415	71.6875
416	97.04605263157895
418	77.11700336700333
419	76.14385086254873
420	73.125
421	84.15
424	82.43130311614728
426	55.665047961630584
427	83.4456106870229
428	68.1076923076923
431	69.55102040816327
432	90.47278225806451
433	70.3921568627451
434	60.6474609375
436	83.35135135135135
438	75.43841911764706
440	80.81454248366013
444	74.4987922705314
445	71.25
447	88.71910112359551
450	81.8555900621118
451	75.09615384615384
452	78.25823643410853
453	99.0
454	96.08823529411765
455	76.44
456	69.0079365079365
459	72.15216186252772
460	102.3
461	59.47596153846154
463	68.80608974358974
465	76.61430481283422
469	94.30903908794788
470	101.22549019607843
472	88.3960843373494
478	39.84375
479	82.76190476190476
480	65.73819444444445
481	95.46990084985836
482	72.74762156448203
483	104.9364406779661
484	78.63829787234043
485	61.102112676056336
488	76.0703125
489	97.49107142857143
491	63.6
492	76.2784090909091
493	74.54067715019255
494	61.65865384615385
495	90.76013513513513
499	56.0
501	78.09143968871595
504	76.2605633802817
505	79.30932203389831
509	73.01754385964912
510	94.41666666666667
511	99.0
513	69.85329744279946
516	95.8885
517	83.64646464646465
521	76.70454545454545
522	80.04084967320262
523	101.19587628865979
525	34.151785714285715
526	71.4
527	70.93333333333334
529	54.11392405063291
530	74.51428571428572
531	71.09803921568628
533	85.91612453531599
535	93.71482683982684
536	83.63157894736842
539	82.09756097560975
541	71.6692037470726
543	85.78593996840443
545	90.01412671232876
547	84.72222222222223
549	86.27142857142857
550	86.5657894736842
551	92.296875
552	86.09433962264151
554	62.96191756272401
555	85.93979057591623
556	59.942708333333336
557	74.725
558	80.78767795778116
561	94.8473282442748
562	100.71933962264151
563	74.28571428571429
565	83.79875
567	83.93041237113403
568	62.06060606060606
569	93.4375
570	88.03846153846153
571	64.48914007092199
572	68.09487107623319
573	82.265625
576	92.565
577	78.5061475409836
578	84.32883986928104
579	69.84269662921348
580	57.84615384615385
582	77.09194214876032
584	78.88888888888889
585	68.96263837638377
587	65.49295774647888
588	76.69101123595506
589	83.42168674698796
590	65.02185792349727
591	87.33203125
593	93.24418604651163
594	101.21739130434783
595	71.88337801608579
596	78.0867903930131
600	78.1657458563536
601	75.36514522821577
603	59.865269461077844
604	39.872727272727275
605	68.94797687861272
608	74.78448275862068
609	95.22457627118644
612	64.69565217391305
613	61.81818181818182
616	86.27820796460178
617	74.60597826086956
618	92.93382352941177
621	73.34383311170212
622	105.60687022900764
623	79.62371134020619
627	83.64795918367346
628	92.8125
629	60.8125
630	66.98275862068965
633	80.98100490196077
634	77.4247382198952
635	107.91
636	66.85204991087339
638	95.11071428571428
639	67.73333333333333
640	98.8
641	72.26470588235294
642	91.822
645	71.3298969072165
646	68.25
647	80.46875
650	61.814360770577935
651	71.11111111111111
653	48.28125
654	84.94318181818181
655	90.53684210526316
656	83.80434782608695
657	82.75606884057964
660	86.8
661	91.58373786407768
665	87.57692307692308
669	84.5
672	53.3033033033033
674	89.5813953488372
675	75.07246376811594
676	94.05
677	93.78947368421052
678	87.85024752475248
679	84.43820224719101
683	81.99063876651982
685	50.064516129032256
686	86.69594594594595
688	67.59472874720358
689	99.0
690	49.88235294117647
691	83.66484375
694	65.5
695	59.32846715328467
700	83.62573099415205
702	79.44755244755245
703	60.5
704	65.10344827586206
706	91.55555555555556
710	87.0625
712	98.39634146341463
714	89.94857142857143
715	74.05263157894737
716	82.18659942363112
719	73.03780487804869
720	92.8125
721	88.3953488372093
724	81.9
726	80.37037037037037
727	89.95535714285714
730	85.575
731	99.87677527151217
734	76.82608695652173
735	72.9034090909091
737	77.45454545454545
738	83.07692307692308
739	61.22292993630573
742	81.93338954468803
743	78.78260869565217
745	69.52379356568368
746	83.799375
748	89.48076923076923
749	54.4
751	70.45454545454545
752	89.27678571428571
755	76.43253968253968
756	52.053333333333335
757	90.375
758	101.475
759	56.454861111111114
761	72.1112385321101
762	70.41176470588235
764	87.4320652173913
765	88.96683673469387
766	71.51351351351352
767	104.44364161849711
769	91.63255813953488
770	55.829787234042556
771	74.88074712643679
772	79.28492647058823
773	86.51378676470588
775	87.21789617486338
776	101.27960526315789
780	80.21629213483146
784	76.93876518218623
785	90.62867647058823
786	74.82009345794393
788	89.08725845410628
789	82.62692307692308
790	81.39604591836735
792	65.65
793	90.89
795	83.60625
796	86.73913043478261
797	77.0
798	49.497549019607845
799	97.42021276595744
800	76.54054054054055
801	60.36363636363637
802	84.14759036144578
803	74.60695606694561
805	79.08088235294117
806	82.60045662100457
807	84.58712121212122
809	83.1265756302521
810	79.2
811	81.17647058823529
812	82.21804511278195
814	72.7128712871287
815	64.87741935483871
816	81.77702702702703
820	77.12763915547025
821	95.08928571428571
822	74.56829896907216
823	86.39473684210525
824	71.88385269121812
826	90.5944625407166
827	95.2875
828	96.0
829	65.54838709677419
830	93.19606164383562
833	83.57922535211267
834	89.85365853658537
836	73.3157894736842
838	82.33528037383178
840	81.25818062827226
842	79.26136363636364
844	96.95370370370374
846	83.98295454545455
848	112.921875
851	99.85185185185185
852	85.48484848484848
853	53.88505747126437
859	65.03642857142857
862	81.51724137931035
863	90.95625
866	94.17721518987342
867	83.98257692307658
868	95.27272727272727
869	76.39423076923077
870	77.15948275862068
871	42.73766447368421
874	81.64451357466064
875	94.1470588235294
876	90.2
879	87.09677419354838
881	88.8508064516129
882	65.14285714285714
884	78.26086956521739
885	80.92231348391512
886	70.68582766439911
887	83.89143192488262
889	66.21835443037975
891	70.01235875706215
892	94.62344720496894
895	85.14
896	67.04444444444445
897	85.078125
899	73.47131147540983
900	63.924107142857146
902	83.33333333333333
903	92.57142857142857
904	88.14473684210526
906	91.62666666666667
907	97.65
910	78.01744186046511
911	80.24404761904762
912	91.56923076923077
913	74.45454545454545
914	77.23557692307692
915	91.09991603694375
917	74.375
918	89.47674418604652
922	78.26950354609934
923	65.52380952380952
924	63.27272727272727
925	80.86051502145922
928	71.25
930	97.93928571428572
932	76.72131147540983
933	58.980405405405406
934	72.78688524590164
938	97.09615384615384
939	64.47058823529412
945	73.01052631578948
946	65.92
948	65.1743119266055
949	54.81020942408377
951	62.49411764705882
953	89.91576086956522
956	58.54225352112676
957	77.55
960	75.83333333333333
964	87.8056506849315
965	43.875
966	78.65268729641694
968	103.5
969	80.25
970	72.48255813953489
971	98.75133333333333
972	91.02835051546391
975	76.92307692307692
976	73.2
977	62.31270207852203
980	88.66279069767442
982	78.75
983	50.18293991416309
984	80.88888888888889
986	96.59070796460178
987	72.84302325581395
988	70.93050621669627
989	93.89506172839506
990	74.5632911392405
992	69.4
996	73.73595505617978
997	64.41025641025641
998	86.95588235294117
1004	68.00271739130434
1005	76.34408602150538
1006	86.4
