2	24.75
4	24.75
8	18.833333333333332
10	24.75
12	22.75
14	24.0
18	22.25
24	16.0
26	22.75
30	20.375
34	24.1875
36	22.9
38	22.75
42	24.75
50	24.75
54	24.75
56	20.75
58	22.875
62	22.75
64	21.0
72	22.75
76	22.875
78	24.375
84	24.0
88	17.5
90	16.0
92	24.75
94	24.75
96	23.25
98	21.0
100	24.375
110	22.75
112	24.0
114	21.583333333333332
116	24.375
118	24.75
120	24.0
122	24.833333333333332
124	20.0
126	21.125
128	24.375
132	22.75
134	16.0
136	21.0
142	21.0
144	21.0625
148	16.0
150	22.75
154	22.1875
162	22.875
164	24.75
168	16.0
170	22.5
174	22.75
176	22.75
178	21.0
180	25.0
182	22.6875
184	21.0
188	22.75
190	22.916666666666668
194	16.0
196	23.083333333333332
198	23.3125
200	21.0
204	21.0
206	25.0
208	23.0
210	21.6875
212	18.375
214	21.125
216	20.0
220	24.75
224	16.0
226	21.375
230	24.75
232	24.0
236	18.75
242	16.0
244	24.0
246	25.0
250	22.75
258	24.75
260	23.375
268	22.75
274	20.5
276	18.8125
280	24.75
282	21.0
290	16.0
292	23.0
296	23.75
298	16.0
300	22.375
302	22.75
304	22.75
308	21.875
310	23.25
312	16.0
314	21.875
316	21.0
318	23.3
320	22.875
326	24.75
332	21.583333333333332
334	23.125
338	21.875
340	23.0
344	24.0
346	21.0
348	22.75
350	22.875
354	21.0
358	22.75
360	24.0
364	20.375
366	24.0
368	21.3125
370	18.5
372	24.0
378	22.75
382	19.375
384	24.75
386	23.25
390	21.0
392	22.75
398	22.875
404	21.875
406	21.0
410	17.9375
412	12.75
416	24.75
418	20.916666666666668
420	18.75
424	19.916666666666668
426	20.2
428	19.0
432	24.875
434	20.375
436	24.0
438	20.4375
440	22.75
444	18.25
450	24.375
452	21.875
454	24.75
456	21.583333333333332
460	24.75
470	25.0
472	24.375
478	18.75
480	22.625
482	22.25
484	21.0
488	22.75
492	18.75
494	18.75
504	22.75
510	24.75
516	24.3125
522	24.25
526	21.0
530	20.375
536	21.0
550	21.0
552	24.0
554	22.25
556	23.375
558	23.583333333333332
562	24.375
568	16.0
570	21.0
572	21.3125
576	24.75
578	23.9375
580	16.0
582	18.75
584	20.0
588	23.375
590	20.375
594	24.0
596	22.5
600	24.0
604	12.75
608	25.0
612	16.0
616	20.375
618	24.75
622	23.0
628	24.75
630	18.5
634	19.916666666666668
636	21.333333333333332
638	24.75
640	23.75
642	23.25
646	22.75
650	16.0
654	24.375
656	22.5
660	24.0
672	22.1875
674	24.0
676	24.75
678	24.75
686	22.75
688	20.3125
690	16.0
694	16.0
700	22.916666666666668
702	21.0
704	16.0
706	24.0
710	21.0
712	24.75
714	24.75
716	24.375
720	24.75
724	21.0
726	19.375
730	20.375
734	23.25
738	24.0
742	22.875
746	23.375
748	24.75
752	24.75
756	16.0
758	24.75
762	21.0
764	24.75
766	21.0
770	16.0
772	24.75
776	24.75
780	23.75
784	23.375
786	23.25
788	22.875
790	20.375
792	22.75
796	21.0
798	17.5
800	24.0
802	22.75
806	24.916666666666668
810	24.75
